	cusip	name	stocksymbol	synonym
4383	74460D109	PUBLIC STORAGE	NYSE:PSA	Public Storage Canada
4384	74460D109	PUBLIC STORAGE	NYSE:PSA	Public Storage Reit
4385	693656100	PVH CORP	NYSE:PVH	PVH (company)
4386	693656100	PVH CORP	NYSE:PVH	Phillips Van Heusen
4387	693656100	PVH CORP	NYSE:PVH	Phillips-Van Heusen Corporation
4388	693656100	PVH CORP	NYSE:PVH	Phillips Van Heusen Corp
4389	693656100	PVH CORP	NYSE:PVH	G.H. Bass
4390	693656100	PVH CORP	NYSE:PVH	Phillips-Van Heusen
4391	693656100	PVH CORP	NYSE:PVH	PVH Corp.
4392	693656100	PVH CORP	NYSE:PVH	G. H. Bass
4393	693656100	PVH CORP	NYSE:PVH	Pvh Corp
4394	74736K101	QORVO INC	NASDAQ:QRVO	Qorvo
4395	74736K101	QORVO INC	NASDAQ:QRVO	Qorvo Inc
4396	747525103	QUALCOMM INC	NASDAQ:QCOM	Qualcomm
4397	747525103	QUALCOMM INC	NASDAQ:QCOM	QUALCOMM Incorporated
4398	747525103	QUALCOMM INC	NASDAQ:QCOM	QUALCOMM
4399	747525103	QUALCOMM INC	NASDAQ:QCOM	Qualcomm Incorporated
4400	747525103	QUALCOMM INC	NASDAQ:QCOM	QUALCOMM Inc.
4401	747525103	QUALCOMM INC	NASDAQ:QCOM	Qualcomm Flarion Technologies
4402	747525103	QUALCOMM INC	NASDAQ:QCOM	QUALCOMM, Inc.
4403	747525103	QUALCOMM INC	NASDAQ:QCOM	QChat
4404	747525103	QUALCOMM INC	NASDAQ:QCOM	Qualcomm, Inc.
4405	747525103	QUALCOMM INC	NASDAQ:QCOM	QCOM
4406	747525103	QUALCOMM INC	NASDAQ:QCOM	Flarion
4407	747525103	QUALCOMM INC	NASDAQ:QCOM	Qualcomm Europe
4408	747525103	QUALCOMM INC	NASDAQ:QCOM	Qualcomm Technologies
4409	747525103	QUALCOMM INC	NASDAQ:QCOM	Qualcomm Inc
4410	747906204	QUANTUM CORP	NYSE:QTM	Quantum Corporation
4411	747906204	QUANTUM CORP	NYSE:QTM	Quantum Corp
4412	747906204	QUANTUM CORP	NYSE:QTM	Quantum Corp.
4413	74834L100	QUEST DIAGNOSTICS INC	NYSE:DGX	Quest Diagnostics
4414	74834L100	QUEST DIAGNOSTICS INC	NYSE:DGX	Articles for creation/Quest Diagnostics
4415	74834L100	QUEST DIAGNOSTICS INC	NYSE:DGX	Quest Diagnostics Incorporated
4416	74834L100	QUEST DIAGNOSTICS INC	NYSE:DGX	Solstas
4417	74834L100	QUEST DIAGNOSTICS INC	NYSE:DGX	Quest Diagnostics Inc
4418	74834L100	QUEST DIAGNOSTICS INC	NYSE:DGX	Quest Diagnostic
4419	756577102	RED HAT INC	NYSE:RHT	Red Hat
4420	756577102	RED HAT INC	NYSE:RHT	Redhat
4421	756577102	RED HAT INC	NYSE:RHT	RedHat
4422	756577102	RED HAT INC	NYSE:RHT	Red Hat High
4423	756577102	RED HAT INC	NYSE:RHT	Red Hat India
4424	756577102	RED HAT INC	NYSE:RHT	RHAT
4425	756577102	RED HAT INC	NYSE:RHT	Red Hat Test Suite
4426	756577102	RED HAT INC	NYSE:RHT	RHTS
4427	756577102	RED HAT INC	NYSE:RHT	RED HAT
4428	756577102	RED HAT INC	NYSE:RHT	REDHAT
4429	756577102	RED HAT INC	NYSE:RHT	PNAELV
4430	756577102	RED HAT INC	NYSE:RHT	Red Hat, Inc.
4431	756577102	RED HAT INC	NYSE:RHT	List of mergers and acquisitions by Red Hat
4432	756577102	RED HAT INC	NYSE:RHT	Red hat
4433	756577102	RED HAT INC	NYSE:RHT	Red Hat Inc.
4434	756577102	RED HAT INC	NYSE:RHT	Red Hat Software
4435	756577102	RED HAT INC	NYSE:RHT	Redhat.com
4436	756577102	RED HAT INC	NYSE:RHT	Red.ht
4437	756577102	RED HAT INC	NYSE:RHT	Red Hat MRG
4438	756577102	RED HAT INC	NYSE:RHT	Red Hat Enterprise MRG
4439	756577102	RED HAT INC	NYSE:RHT	Red Hat (company)
4440	756577102	RED HAT INC	NYSE:RHT	Red Hat MGR
4441	756577102	RED HAT INC	NYSE:RHT	Red Hat Exchange
4442	756577102	RED HAT INC	NYSE:RHT	Red Hat Subscription Manager
4443	756577102	RED HAT INC	NYSE:RHT	List of acquisitions by Red Hat
4444	756577102	RED HAT INC	NYSE:RHT	Red Hat Inc
4445	75886F107	REGENERON PHARMACEUTICALS	NASDAQ:REGN	Regeneron
4446	75886F107	REGENERON PHARMACEUTICALS	NASDAQ:REGN	Regeneron Pharmaceuticals
4447	75886F107	REGENERON PHARMACEUTICALS	NASDAQ:REGN	REGENERON
4448	75886F107	REGENERON PHARMACEUTICALS	NASDAQ:REGN	Regeneron Pharmaceuticals, Inc.
4449	75886F107	REGENERON PHARMACEUTICALS	NASDAQ:REGN	Regeneron Pharmaceuticals Inc
4450	75886F107	REGENERON PHARMACEUTICALS	NASDAQ:REGN	REGN
4451	75915K101	REGULUS THERAPEUTICS INC	NASDAQ:RGLS	Regulus Therapeutics
4452	75915K101	REGULUS THERAPEUTICS INC	NASDAQ:RGLS	Regulus Therapeutics Inc.
4453	75915K101	REGULUS THERAPEUTICS INC	NASDAQ:RGLS	Regulus Therapeutics Inc
4454	761299106	RETROPHIN INC	NASDAQ:RTRX	Martin Shkreli
4455	761299106	RETROPHIN INC	NASDAQ:RTRX	Retrophin Inc
4456	761299106	RETROPHIN INC	NASDAQ:RTRX	KaloBios Pharmaceuticals
4457	761299106	RETROPHIN INC	NASDAQ:RTRX	Retrophin LLC
4458	761299106	RETROPHIN INC	NASDAQ:RTRX	Retrophin
4459	761299106	RETROPHIN INC	NASDAQ:RTRX	Retrophin Inc.
4460	761299106	RETROPHIN INC	NASDAQ:RTRX	MSMB Capital Management
4461	761299106	RETROPHIN INC	NASDAQ:RTRX	Pharma bro
4462	761299106	RETROPHIN INC	NASDAQ:RTRX	Team Imagine
4463	761713106	REYNOLDS AMERICAN INC	NYSE:RAI	Reynolds American
4464	761713106	REYNOLDS AMERICAN INC	NYSE:RAI	Reynolds American Inc.
4465	761713106	REYNOLDS AMERICAN INC	NYSE:RAI	Reynolds American, Inc.
4466	761713106	REYNOLDS AMERICAN INC	NYSE:RAI	Reynolds American Inc
4467	767744105	RITCHIE BROS AUCTIONEERS	NYSE:RBA	Ritchie Bros. Auctioneers
4468	767744105	RITCHIE BROS AUCTIONEERS	NYSE:RBA	Ritchie Bros.
4469	767744105	RITCHIE BROS AUCTIONEERS	NYSE:RBA	Ritchie brothers auctioneers
4470	767744105	RITCHIE BROS AUCTIONEERS	NYSE:RBA	Ritchie bros. auctioneers
4471	767744105	RITCHIE BROS AUCTIONEERS	NYSE:RBA	Ritchie bros auctioneers
4472	767744105	RITCHIE BROS AUCTIONEERS	NYSE:RBA	Ritchie Bros
4473	767744105	RITCHIE BROS AUCTIONEERS	NYSE:RBA	David Edward Ritchie
4474	767744105	RITCHIE BROS AUCTIONEERS	NYSE:RBA	Ritchie Bros. Auctioneers Incorporated
4475	767744105	RITCHIE BROS AUCTIONEERS	NYSE:RBA	Ritchie Bros Auctioneers, Inc.
4476	767744105	RITCHIE BROS AUCTIONEERS	NYSE:RBA	Ritchie Bros Auctioneers Inc.
4477	749607107	RLI CORP	NYSE:RLI	RLI Corp.
4478	749607107	RLI CORP	NYSE:RLI	RLI Corp
4479	773111109	ROCKET FUEL INC	NASDAQ:FUEL	Rocket Fuel Inc.
4480	773111109	ROCKET FUEL INC	NASDAQ:FUEL	Rocket fuel inc
4481	773111109	ROCKET FUEL INC	NASDAQ:FUEL	Rocket Fuel Inc
4482	773903109	ROCKWELL AUTOMATION INC	NYSE:ROK	Rockwell Automation
4483	773903109	ROCKWELL AUTOMATION INC	NYSE:ROK	Rockwell Automation Incorporated
4484	773903109	ROCKWELL AUTOMATION INC	NYSE:ROK	Rockwell Automation, Inc.
4485	773903109	ROCKWELL AUTOMATION INC	NYSE:ROK	Rockwell Automation Inc.
4486	773903109	ROCKWELL AUTOMATION INC	NYSE:ROK	Entek
4487	773903109	ROCKWELL AUTOMATION INC	NYSE:ROK	Reliance Electric
4488	773903109	ROCKWELL AUTOMATION INC	NYSE:ROK	Rockwell Automation Inc
4489	774341101	ROCKWELL COLLINS INC	NYSE:COL	Rockwell Collins
4490	774341101	ROCKWELL COLLINS INC	NYSE:COL	Collins Radio
4491	774341101	ROCKWELL COLLINS INC	NYSE:COL	Rockwell-Collins
4492	774341101	ROCKWELL COLLINS INC	NYSE:COL	Collins Radio Company
4493	774341101	ROCKWELL COLLINS INC	NYSE:COL	Collins Radio Co.
4494	774341101	ROCKWELL COLLINS INC	NYSE:COL	Rockwell Collins, Inc.
4495	774341101	ROCKWELL COLLINS INC	NYSE:COL	Kaiser Aerospace
4496	774341101	ROCKWELL COLLINS INC	NYSE:COL	Rockwell Collins Inc
4497	778296103	ROSS STORES INC	NASDAQ:ROST	Ross Dress for Less
4498	778296103	ROSS STORES INC	NASDAQ:ROST	Ross Stores Incorporated
4499	778296103	ROSS STORES INC	NASDAQ:ROST	Ross Stores, Inc.
4500	778296103	ROSS STORES INC	NASDAQ:ROST	Ross Dress For Less
4501	778296103	ROSS STORES INC	NASDAQ:ROST	Ross Stores inc.
4502	778296103	ROSS STORES INC	NASDAQ:ROST	Ross Stores Inc.
4503	778296103	ROSS STORES INC	NASDAQ:ROST	Dd's Discounts
4504	778296103	ROSS STORES INC	NASDAQ:ROST	Ross (company)
4505	778296103	ROSS STORES INC	NASDAQ:ROST	Ross Stores Inc
4506	778296103	ROSS STORES INC	NASDAQ:ROST	Ross Stores
4507	G7665A101	ROWAN COMPANIES PLC	NYSE:RDC	Rowan Companies
4508	G7665A101	ROWAN COMPANIES PLC	NYSE:RDC	Rowan Cos.
4509	G7665A101	ROWAN COMPANIES PLC	NYSE:RDC	Rowan Companies, Inc.
4510	G7665A101	ROWAN COMPANIES PLC	NYSE:RDC	Rowan Companies plc
4511	G7665A101	ROWAN COMPANIES PLC	NYSE:RDC	Rowan Companies Plc
4512	G7665A101	ROWAN COMPANIES PLC	NYSE:RDC	ROWAN Companies
4513	V7780T103	ROYAL CARIBBEAN CRUISES LTD	NYSE:RCL	Royal Caribbean Cruises Ltd.
4514	V7780T103	ROYAL CARIBBEAN CRUISES LTD	NYSE:RCL	Royal Caribbean Cruises
4515	V7780T103	ROYAL CARIBBEAN CRUISES LTD	NYSE:RCL	Royal Caribbean Cruises Ltd
4516	780259107	ROYAL DUTCH SHELL PLC	NYSE:RDS.B	Royal Dutch Shell
4517	780259107	ROYAL DUTCH SHELL PLC	NYSE:RDS.B	Shell Oil
4518	780259107	ROYAL DUTCH SHELL PLC	NYSE:RDS.B	Royal Dutch-Shell
4519	780259107	ROYAL DUTCH SHELL PLC	NYSE:RDS.B	Shell Group
4520	780259107	ROYAL DUTCH SHELL PLC	NYSE:RDS.B	Royal Dutch/shell Group
4521	780259107	ROYAL DUTCH SHELL PLC	NYSE:RDS.B	Shell Transport & Trading Co plc
4522	780259107	ROYAL DUTCH SHELL PLC	NYSE:RDS.B	Shell Transport & Trading Co
4523	780259107	ROYAL DUTCH SHELL PLC	NYSE:RDS.B	Shell Transport and Trading
4524	780259107	ROYAL DUTCH SHELL PLC	NYSE:RDS.B	Shell Union Oil Corporation
4525	780259107	ROYAL DUTCH SHELL PLC	NYSE:RDS.B	Shell Transport & Trading
4526	780259107	ROYAL DUTCH SHELL PLC	NYSE:RDS.B	Shell International
4527	780259107	ROYAL DUTCH SHELL PLC	NYSE:RDS.B	Shell Petroleum Group
4528	780259107	ROYAL DUTCH SHELL PLC	NYSE:RDS.B	Shell Petroleum
4529	780259107	ROYAL DUTCH SHELL PLC	NYSE:RDS.B	Shell Transport and Trading company
4530	780259107	ROYAL DUTCH SHELL PLC	NYSE:RDS.B	Shell Premium Unleaded
4531	780259107	ROYAL DUTCH SHELL PLC	NYSE:RDS.B	Shell oil
4532	780259107	ROYAL DUTCH SHELL PLC	NYSE:RDS.B	Shell Global Solutions
4533	780259107	ROYAL DUTCH SHELL PLC	NYSE:RDS.B	Royal Dutch Shell plc
4534	780259107	ROYAL DUTCH SHELL PLC	NYSE:RDS.B	Royal Dutch
4535	780259107	ROYAL DUTCH SHELL PLC	NYSE:RDS.B	Royal Dutch Shell Company
4536	780259107	ROYAL DUTCH SHELL PLC	NYSE:RDS.B	Royal Dutch Company
4537	780259107	ROYAL DUTCH SHELL PLC	NYSE:RDS.B	Shell Company
4538	780259107	ROYAL DUTCH SHELL PLC	NYSE:RDS.B	Brunei Shell Petroleum
4539	780259107	ROYAL DUTCH SHELL PLC	NYSE:RDS.B	Shell Exploration and Production Ireland
4540	780259107	ROYAL DUTCH SHELL PLC	NYSE:RDS.B	SEPIL
4541	780259107	ROYAL DUTCH SHELL PLC	NYSE:RDS.B	Shell E&P Ireland
4542	780259107	ROYAL DUTCH SHELL PLC	NYSE:RDS.B	Shell Ireland
4543	780259107	ROYAL DUTCH SHELL PLC	NYSE:RDS.B	Shell Transport and Trading Company
4544	780259107	ROYAL DUTCH SHELL PLC	NYSE:RDS.B	Shell Solar
4545	780259107	ROYAL DUTCH SHELL PLC	NYSE:RDS.B	Shell International B.V.
4546	780259107	ROYAL DUTCH SHELL PLC	NYSE:RDS.B	Shell International Limited
4547	780259107	ROYAL DUTCH SHELL PLC	NYSE:RDS.B	Shell Company of Australia
4548	780259107	ROYAL DUTCH SHELL PLC	NYSE:RDS.B	Shell Company of Australia Limited
4549	780259107	ROYAL DUTCH SHELL PLC	NYSE:RDS.B	Shell Royal Dutch
4550	780259107	ROYAL DUTCH SHELL PLC	NYSE:RDS.B	Royal Dutch/Shell
4551	780259107	ROYAL DUTCH SHELL PLC	NYSE:RDS.B	Shell Gas B.V.
4552	780259107	ROYAL DUTCH SHELL PLC	NYSE:RDS.B	Shell U.K.
4553	780259107	ROYAL DUTCH SHELL PLC	NYSE:RDS.B	Shell U.K. Limited
4554	780259107	ROYAL DUTCH SHELL PLC	NYSE:RDS.B	Shell UK
4555	780259107	ROYAL DUTCH SHELL PLC	NYSE:RDS.B	Shell UK Exploration and Production
4556	780259107	ROYAL DUTCH SHELL PLC	NYSE:RDS.B	Shell Hydrogen
4557	780259107	ROYAL DUTCH SHELL PLC	NYSE:RDS.B	Shell (gas)
4558	780259107	ROYAL DUTCH SHELL PLC	NYSE:RDS.B	Shell (oil)
4559	780259107	ROYAL DUTCH SHELL PLC	NYSE:RDS.B	Shell Gas
4560	780259107	ROYAL DUTCH SHELL PLC	NYSE:RDS.B	Dutch Royal Shell
4561	780259107	ROYAL DUTCH SHELL PLC	NYSE:RDS.B	RDS.A
4562	780259107	ROYAL DUTCH SHELL PLC	NYSE:RDS.B	RDS.B
4563	780259107	ROYAL DUTCH SHELL PLC	NYSE:RDS.B	Western Union Oil Company
4564	780259107	ROYAL DUTCH SHELL PLC	NYSE:RDS.B	Shell Union Oil
4565	780259107	ROYAL DUTCH SHELL PLC	NYSE:RDS.B	Royal Dutch Petroleum Company
4566	780259107	ROYAL DUTCH SHELL PLC	NYSE:RDS.B	Anglo-Saxon Petroleum Co Ltd
4567	780259107	ROYAL DUTCH SHELL PLC	NYSE:RDS.B	Anglo-Saxon Petroleum Company
4568	780259107	ROYAL DUTCH SHELL PLC	NYSE:RDS.B	Norske Shell
4569	780259107	ROYAL DUTCH SHELL PLC	NYSE:RDS.B	Shell Tankers U.K.
4570	780259107	ROYAL DUTCH SHELL PLC	NYSE:RDS.B	Shell Tankers UK
4571	780259107	ROYAL DUTCH SHELL PLC	NYSE:RDS.B	Shell Energy North America
4572	780259107	ROYAL DUTCH SHELL PLC	NYSE:RDS.B	Royal Dutch Shell Plc
4573	780259107	ROYAL DUTCH SHELL PLC	NYSE:RDS.B	IMO 8754140
4574	780259107	ROYAL DUTCH SHELL PLC	NYSE:RDS.B	Shell Thailand
4575	780259107	ROYAL DUTCH SHELL PLC	NYSE:RDS.B	Shell Transport Company
4576	780259107	ROYAL DUTCH SHELL PLC	NYSE:RDS.B	Royal Dutch Petroleum
4577	780259107	ROYAL DUTCH SHELL PLC	NYSE:RDS.B	Criticism of Royal Dutch Shell
4578	780259206	ROYAL DUTCH SHELL PLC	NYSE:RDS.A	Royal Dutch Shell
4579	780259206	ROYAL DUTCH SHELL PLC	NYSE:RDS.A	Shell Oil
4580	780259206	ROYAL DUTCH SHELL PLC	NYSE:RDS.A	Royal Dutch-Shell
4581	780259206	ROYAL DUTCH SHELL PLC	NYSE:RDS.A	Shell Group
4582	780259206	ROYAL DUTCH SHELL PLC	NYSE:RDS.A	Royal Dutch/shell Group
4583	780259206	ROYAL DUTCH SHELL PLC	NYSE:RDS.A	Shell Transport & Trading Co plc
4584	780259206	ROYAL DUTCH SHELL PLC	NYSE:RDS.A	Shell Transport & Trading Co
4585	780259206	ROYAL DUTCH SHELL PLC	NYSE:RDS.A	Shell Transport and Trading
4586	780259206	ROYAL DUTCH SHELL PLC	NYSE:RDS.A	Shell Union Oil Corporation
4587	780259206	ROYAL DUTCH SHELL PLC	NYSE:RDS.A	Shell Transport & Trading
4588	780259206	ROYAL DUTCH SHELL PLC	NYSE:RDS.A	Shell International
4589	780259206	ROYAL DUTCH SHELL PLC	NYSE:RDS.A	Shell Petroleum Group
4590	780259206	ROYAL DUTCH SHELL PLC	NYSE:RDS.A	Shell Petroleum
4591	780259206	ROYAL DUTCH SHELL PLC	NYSE:RDS.A	Shell Transport and Trading company
4592	780259206	ROYAL DUTCH SHELL PLC	NYSE:RDS.A	Shell Premium Unleaded
4593	780259206	ROYAL DUTCH SHELL PLC	NYSE:RDS.A	Shell oil
4594	780259206	ROYAL DUTCH SHELL PLC	NYSE:RDS.A	Shell Global Solutions
4595	780259206	ROYAL DUTCH SHELL PLC	NYSE:RDS.A	Royal Dutch Shell plc
4596	780259206	ROYAL DUTCH SHELL PLC	NYSE:RDS.A	Royal Dutch
4597	780259206	ROYAL DUTCH SHELL PLC	NYSE:RDS.A	Royal Dutch Shell Company
4598	780259206	ROYAL DUTCH SHELL PLC	NYSE:RDS.A	Royal Dutch Company
4599	780259206	ROYAL DUTCH SHELL PLC	NYSE:RDS.A	Shell Company
4600	780259206	ROYAL DUTCH SHELL PLC	NYSE:RDS.A	Brunei Shell Petroleum
4601	780259206	ROYAL DUTCH SHELL PLC	NYSE:RDS.A	Shell Exploration and Production Ireland
4602	780259206	ROYAL DUTCH SHELL PLC	NYSE:RDS.A	SEPIL
4603	780259206	ROYAL DUTCH SHELL PLC	NYSE:RDS.A	Shell E&P Ireland
4604	780259206	ROYAL DUTCH SHELL PLC	NYSE:RDS.A	Shell Ireland
4605	780259206	ROYAL DUTCH SHELL PLC	NYSE:RDS.A	Shell Transport and Trading Company
4606	780259206	ROYAL DUTCH SHELL PLC	NYSE:RDS.A	Shell Solar
4607	780259206	ROYAL DUTCH SHELL PLC	NYSE:RDS.A	Shell International B.V.
4608	780259206	ROYAL DUTCH SHELL PLC	NYSE:RDS.A	Shell International Limited
4609	780259206	ROYAL DUTCH SHELL PLC	NYSE:RDS.A	Shell Company of Australia
4610	780259206	ROYAL DUTCH SHELL PLC	NYSE:RDS.A	Shell Company of Australia Limited
4611	780259206	ROYAL DUTCH SHELL PLC	NYSE:RDS.A	Shell Royal Dutch
4612	780259206	ROYAL DUTCH SHELL PLC	NYSE:RDS.A	Royal Dutch/Shell
4613	780259206	ROYAL DUTCH SHELL PLC	NYSE:RDS.A	Shell Gas B.V.
4614	780259206	ROYAL DUTCH SHELL PLC	NYSE:RDS.A	Shell U.K.
4615	780259206	ROYAL DUTCH SHELL PLC	NYSE:RDS.A	Shell U.K. Limited
4616	780259206	ROYAL DUTCH SHELL PLC	NYSE:RDS.A	Shell UK
4617	780259206	ROYAL DUTCH SHELL PLC	NYSE:RDS.A	Shell UK Exploration and Production
4618	780259206	ROYAL DUTCH SHELL PLC	NYSE:RDS.A	Shell Hydrogen
4619	780259206	ROYAL DUTCH SHELL PLC	NYSE:RDS.A	Shell (gas)
4620	780259206	ROYAL DUTCH SHELL PLC	NYSE:RDS.A	Shell (oil)
4621	780259206	ROYAL DUTCH SHELL PLC	NYSE:RDS.A	Shell Gas
4622	780259206	ROYAL DUTCH SHELL PLC	NYSE:RDS.A	Dutch Royal Shell
4623	780259206	ROYAL DUTCH SHELL PLC	NYSE:RDS.A	RDS.A
4624	780259206	ROYAL DUTCH SHELL PLC	NYSE:RDS.A	RDS.B
4625	780259206	ROYAL DUTCH SHELL PLC	NYSE:RDS.A	Western Union Oil Company
4626	780259206	ROYAL DUTCH SHELL PLC	NYSE:RDS.A	Shell Union Oil
4627	780259206	ROYAL DUTCH SHELL PLC	NYSE:RDS.A	Royal Dutch Petroleum Company
4628	780259206	ROYAL DUTCH SHELL PLC	NYSE:RDS.A	Anglo-Saxon Petroleum Co Ltd
4629	780259206	ROYAL DUTCH SHELL PLC	NYSE:RDS.A	Anglo-Saxon Petroleum Company
4630	780259206	ROYAL DUTCH SHELL PLC	NYSE:RDS.A	Norske Shell
4631	780259206	ROYAL DUTCH SHELL PLC	NYSE:RDS.A	Shell Tankers U.K.
4632	780259206	ROYAL DUTCH SHELL PLC	NYSE:RDS.A	Shell Tankers UK
4633	780259206	ROYAL DUTCH SHELL PLC	NYSE:RDS.A	Shell Energy North America
4634	780259206	ROYAL DUTCH SHELL PLC	NYSE:RDS.A	Royal Dutch Shell Plc
4635	780259206	ROYAL DUTCH SHELL PLC	NYSE:RDS.A	IMO 8754140
4636	780259206	ROYAL DUTCH SHELL PLC	NYSE:RDS.A	Shell Thailand
4637	780259206	ROYAL DUTCH SHELL PLC	NYSE:RDS.A	Shell Transport Company
4638	780259206	ROYAL DUTCH SHELL PLC	NYSE:RDS.A	Royal Dutch Petroleum
4639	780259206	ROYAL DUTCH SHELL PLC	NYSE:RDS.A	Criticism of Royal Dutch Shell
4640	780287108	ROYAL GOLD INC	NASDAQ:RGLD	Royal Gold
4641	780287108	ROYAL GOLD INC	NASDAQ:RGLD	Royal Gold, Inc.
4642	780287108	ROYAL GOLD INC	NASDAQ:RGLD	Royal Gold Inc
4643	780287108	ROYAL GOLD INC	NASDAQ:RGLD	Royal Gold Inc.
4644	78573M104	SABRE CORP	NASDAQ:SABR	Dunder Mifflin
4645	78573M104	SABRE CORP	NASDAQ:SABR	Dunder-Mifflin Inc.
4646	78573M104	SABRE CORP	NASDAQ:SABR	Dunder-Mifflin
4647	78573M104	SABRE CORP	NASDAQ:SABR	Dunder Mifflin Paper Company
4648	78573M104	SABRE CORP	NASDAQ:SABR	Sabre corp
4649	801056102	SANMINA CORPORATION	NASDAQ:SANM	Sanmina Corporation
4650	801056102	SANMINA CORPORATION	NASDAQ:SANM	Sanmina-SCI
4651	801056102	SANMINA CORPORATION	NASDAQ:SANM	Sanmina-SCI Corp.
4652	801056102	SANMINA CORPORATION	NASDAQ:SANM	Sanmina
4653	801056102	SANMINA CORPORATION	NASDAQ:SANM	SCI Systems
4654	801056102	SANMINA CORPORATION	NASDAQ:SANM	Viking Interworks
4655	801056102	SANMINA CORPORATION	NASDAQ:SANM	Viking Modular Solutions
4656	801056102	SANMINA CORPORATION	NASDAQ:SANM	Sanmina-SCI Corporation
4657	803054204	SAP AG	NYSE:SAP	SAP SE
4658	803054204	SAP AG	NYSE:SAP	SAP (company)
4659	803054204	SAP AG	NYSE:SAP	Www.sap.com
4660	803054204	SAP AG	NYSE:SAP	SAP Aktiengesellschaft
4661	803054204	SAP AG	NYSE:SAP	Basis Team
4662	803054204	SAP AG	NYSE:SAP	SAP consultancy
4663	803054204	SAP AG	NYSE:SAP	SAP Enterprise Learning
4664	803054204	SAP AG	NYSE:SAP	SAP Labs
4665	803054204	SAP AG	NYSE:SAP	SAP Human Resource Management Systems
4666	803054204	SAP AG	NYSE:SAP	SAP TechEd
4667	803054204	SAP AG	NYSE:SAP	SAP TECHED
4668	803054204	SAP AG	NYSE:SAP	SAP Labs India
4669	803054204	SAP AG	NYSE:SAP	Sap Aktiengesellschaft
4670	803054204	SAP AG	NYSE:SAP	SAP User-Group Executive Network
4671	803054204	SAP AG	NYSE:SAP	SAP User Group Executive Network
4672	803054204	SAP AG	NYSE:SAP	Marco.dorn/SUGEN
4673	803054204	SAP AG	NYSE:SAP	SAP Budget Control System
4674	803054204	SAP AG	NYSE:SAP	SAP APJ
4675	803054204	SAP AG	NYSE:SAP	SAP for Retail
4676	803054204	SAP AG	NYSE:SAP	SAP (software)
4677	803054204	SAP AG	NYSE:SAP	SAP America
4678	803054204	SAP AG	NYSE:SAP	SAP Enterprise Services Architecture
4679	803054204	SAP AG	NYSE:SAP	SAP for Banking
4680	803054204	SAP AG	NYSE:SAP	SAP AG
4681	803054204	SAP AG	NYSE:SAP	SAP Extreme Sailing Team
4682	G7945M107	SEAGATE TECHNOLOGY PLC	NASDAQ:STX	Seagate Technology
4683	G7945M107	SEAGATE TECHNOLOGY PLC	NASDAQ:STX	Seagate Technologies
4684	G7945M107	SEAGATE TECHNOLOGY PLC	NASDAQ:STX	Shugart Technology
4685	G7945M107	SEAGATE TECHNOLOGY PLC	NASDAQ:STX	Imprimis Technology
4686	G7945M107	SEAGATE TECHNOLOGY PLC	NASDAQ:STX	ST-225
4687	G7945M107	SEAGATE TECHNOLOGY PLC	NASDAQ:STX	ST-2038
4688	G7945M107	SEAGATE TECHNOLOGY PLC	NASDAQ:STX	Momentus
4689	G7945M107	SEAGATE TECHNOLOGY PLC	NASDAQ:STX	ST-238
4690	G7945M107	SEAGATE TECHNOLOGY PLC	NASDAQ:STX	Seagate Technology Plc
4691	816851109	SEMPRA ENERGY	NYSE:SRE	Sempra Energy
4692	816851109	SEMPRA ENERGY	NYSE:SRE	Enova (U.S. corporation)
4693	816851109	SEMPRA ENERGY	NYSE:SRE	Enova Corporation
4694	816851109	SEMPRA ENERGY	NYSE:SRE	Sempra Generation
4695	816851109	SEMPRA ENERGY	NYSE:SRE	Sempra
4696	816850101	SEMTECH CORP	NASDAQ:SMTC	Semtech
4697	816850101	SEMTECH CORP	NASDAQ:SMTC	Semtech Corp
4698	81725T100	SENSIENT TECHNOLOGIES CORP	NYSE:SXT	Sensient Technologies
4699	81725T100	SENSIENT TECHNOLOGIES CORP	NYSE:SXT	Sensient Technologies Corp
4700	81725T100	SENSIENT TECHNOLOGIES CORP	NYSE:SXT	Sensient Technologies Corporation
4701	81725T100	SENSIENT TECHNOLOGIES CORP	NYSE:SXT	Universal Foods
4702	81725T100	SENSIENT TECHNOLOGIES CORP	NYSE:SXT	Universal Foods Corporation
4703	81725T100	SENSIENT TECHNOLOGIES CORP	NYSE:SXT	Sensient Flavors
4704	82028K200	SHAW COMMUNICATIONS INC	NYSE:SJR	Shaw Communications
4705	82028K200	SHAW COMMUNICATIONS INC	NYSE:SJR	Shaw Cable
4706	82028K200	SHAW COMMUNICATIONS INC	NYSE:SJR	Shaw Cablesystems
4707	82028K200	SHAW COMMUNICATIONS INC	NYSE:SJR	Shaw Communications Inc
4708	82028K200	SHAW COMMUNICATIONS INC	NYSE:SJR	Shaw Communications Inc.
4709	82028K200	SHAW COMMUNICATIONS INC	NYSE:SJR	Shaw.ca
4710	82028K200	SHAW COMMUNICATIONS INC	NYSE:SJR	Jim Shaw (businessman)
4711	82028K200	SHAW COMMUNICATIONS INC	NYSE:SJR	Shawcable.net
4712	82028K200	SHAW COMMUNICATIONS INC	NYSE:SJR	Shaw Exo
4713	82028K200	SHAW COMMUNICATIONS INC	NYSE:SJR	Shaw EXO
4714	82028K200	SHAW COMMUNICATIONS INC	NYSE:SJR	Shaw Communications, Inc.
4715	82481R106	SHIRE PLC	NASDAQ:SHPG	Shire (pharmaceutical company)
